"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
222,656548,"Holloway, Jordan",2021,664,33.4,0.22,0.146,0.258,0.366,0.334,0.424,0.309,9,41,91,12.5,2184,95.4,95.3,17,80,142,-0.10000000000000853,6.29,107,149,117,147,297,315,286,"-0.5","0.5"
222,642203,"Widener, Taylor",2022,329,67.5,0.236,0.164,0.262,0.4,0.295,0.295,0.226,13,55,88.9,25.3,2206,94,94.36,19,123,99,0.4000000000000057,6.64,107,150,122,148,298,321,292,"4","-4"
221,640444,"Crowe, Wil",2022,1380,16,0.178,0,0.242,0.178,0.224,0.235,0.166,8,45,87.8,16.7,2478,95.1,95.33,22,97,124,0.20000000000000284,6.43,109,153,120,150,301,323,302,"4.2","-4.2"
221,656685,"Martin, Brett",2021,918,24.1,0.29,0.097,0.309,0.387,0.321,0.304,0.271,18,62,86.1,6.9,2195,93.6,93.4,10,117,104,-0.19999999999998863,6.16,112,154,120,146,297,324,294,"0.6","-0.6"
221,657612,"Hill, Tim",2022,745,29.7,0.114,0.023,0.179,0.136,0.19,0.231,0.155,5,44,85,15.1,2210,91.4,91.81,27,108,113,0.3999999999999915,6.86,115,153,118,151,291,315,298,"4.6","-4.6"
220,681806,"Wantz, Andrew",2021,483,45.5,0.25,0.125,0.391,0.375,0.353,0.365,0.246,10,40,88.6,24.9,2283,93.2,93.03,31,101,119,-0.20000000000000284,6.17,111,157,116,148,302,326,296,"-2","2"
220,668948,"McCarty, Kirk",2022,574,38.3,0.289,0.356,0.267,0.644,0.42,0.38,0.249,13,45,90.2,23.7,2311,92.5,92.03,34,113,107,-0.5,6.08,105,152,121,148,296,317,292,"-2.5","2.5"
219,656686,"Martin, Corbin",2021,342,64,0.405,0.486,0.44,0.892,0.577,0.51,0.332,15,37,90.3,13.6,2348,94.1,93.81,18,103,116,-0.29999999999999716,6.19,109,152,119,151,303,330,300,"-10","10"
219,641656,"Hamilton, Ian",2023,979,22.4,0.222,0.139,0.28,0.361,0.305,0.363,0.244,8,36,93.9,8.4,2307,96.2,95.73,25,84,135,-0.5,6.06,113,148,115,151,295,326,292,"2.6","-2.6"
219,657248,"Otto, Glenn",2021,448,48.9,0.378,0.189,0.433,0.568,0.448,0.382,0.29,14,37,90.1,6,2186,92.6,94.18,15,98,121,1.6000000000000085,7.14,116,155,120,148,301,320,295,"-6.8","6.8"
219,545343,"Head, Louis",2022,546,40.1,0.353,0.294,0.375,0.647,0.474,0.361,0.248,18,51,91.9,27.3,2173,93.6,92.77,15,105,114,-0.7999999999999972,6.16,107,152,121,149,300,316,293,"-14.9","14.9"
218,453265,"Watson, Tony",2021,866,25.2,0.208,0.104,0.313,0.313,0.265,0.242,0.179,10,48,86.9,16,2310,92.5,92.03,18,90,128,-0.5,6.15,112,154,113,150,299,324,297,"2.2","-2.2"
218,596001,"Junis, Jakob",2021,627,34.8,0.296,0.296,0.273,0.593,0.393,0.459,0.346,16,54,94.2,11.5,2243,90.8,90.22,12,94,124,-0.5999999999999943,5.81,108,159,114,147,295,321,302,"-3.7","3.7"
218,657277,"Webb, Logan",2021,2214,9.8,0.257,0.057,0.391,0.314,0.33,0.32,0.23,9,35,84.9,15.1,2133,93.2,94.19,17,81,137,1,6.77,112,155,115,151,297,322,297,"-1.9","1.9"
218,667427,"Jackson, Zach",2023,372,58.6,0.25,0.025,0.37,0.275,0.262,0.272,0.24,10,40,82.5,21.5,2129,93.1,91.62,24,99,119,-1.5,5.38,108,141,110,146,301,321,297,"4.5","-4.5"
218,592254,"De León, José",2021,347,62.8,0.225,0.125,0.4,0.35,0.32,0.305,0.174,9,40,89.3,24.2,2058,93,93.68,29,97,121,0.7000000000000028,6.72,107,150,110,144,293,317,285,"0.6","-0.6"
218,641816,"Mahle, Tyler",2023,421,51.8,0.25,0.205,0.29,0.455,0.322,0.308,0.246,11,44,88.3,22.7,2354,92.6,93.07,17,95,123,0.5,6.79,109,149,124,150,301,328,289,"0.6","-0.6"
217,622250,"Sborz, Josh",2022,419,51.8,0.311,0.267,0.367,0.578,0.421,0.437,0.321,14,45,92.9,21.6,2337,97,96.14,34,108,109,-0.9000000000000057,5.95,112,154,120,149,302,325,296,"-3.7","3.7"
217,678061,"Kerr, Ray",2023,427,50.8,0.327,0.364,0.341,0.691,0.441,0.423,0.322,18,55,88.6,19,2243,96,95.5,21,116,101,-0.5,6.04,111,149,118,149,292,321,295,"-3.1","3.1"
217,598287,"Ramirez, Noé",2021,579,37.5,0.19,0.119,0.2,0.31,0.291,0.291,0.177,8,42,88.1,32.3,2210,89.1,88.98,20,89,128,-0.09999999999999432,6.12,111,153,118,149,295,325,297,"3.9","-3.9"
217,683232,"Mears, Nick",2023,362,59.9,0.231,0.128,0.242,0.359,0.348,0.324,0.19,9,39,88.6,21.4,2187,95.8,97.62,12,100,117,1.7999999999999972,7.19,116,150,124,149,299,329,302,"0.6","-0.6"
217,663804,"Kowar, Jackson",2023,568,38.2,0.25,0.139,0.348,0.389,0.391,0.367,0.227,9,36,87.6,15.2,2017,96.9,96.86,17,78,139,0,6.26,109,149,120,148,295,322,289,"-5.3","5.3"
216,656557,"Houck, Tanner",2022,918,23.5,0.246,0.105,0.289,0.351,0.334,0.392,0.275,14,57,91.5,14,2137,95.2,95.21,21,109,107,0,6.27,115,158,114,151,291,326,298,"-1","1"
216,571479,"Bellatti, Andrew",2023,456,47.4,0.163,0.14,0.167,0.302,0.268,0.371,0.266,7,43,91.7,23.2,2509,94.1,93.44,26,99,117,-0.6999999999999886,5.99,113,148,117,149,294,323,290,"5.6","-5.6"
216,571735,"Hale, David",2021,461,46.9,0.353,0.157,0.425,0.51,0.402,0.44,0.361,18,51,95.5,8.7,2225,92.8,93.56,16,99,117,0.7999999999999972,6.64,111,150,116,148,299,326,294,"-8.7","8.7"
216,664126,"Fairbanks, Pete",2022,352,61.4,0.118,0.078,0.238,0.196,0.165,0.146,0.101,6,51,87.8,14.5,2515,99,99.25,45,118,98,0.29999999999999716,6.62,108,159,114,152,298,325,297,"6.3","-6.3"
216,663372,"Feltner, Ryan",2023,776,27.8,0.25,0.045,0.355,0.295,0.342,0.347,0.243,11,44,84.9,23,2284,94.8,95.43,20,89,127,0.6000000000000085,6.49,111,149,122,149,291,325,296,"-0.9","0.9"
215,593140,"Feliz, Michael",2021,370,58.1,0.352,0.278,0.417,0.63,0.428,0.423,0.333,19,54,93.9,18.8,2179,93.8,94.56,19,104,111,0.7999999999999972,6.83,108,152,120,148,293,320,289,"-4.5","4.5"
215,448855,"Guerra, Junior",2021,1225,17.6,0.316,0.211,0.345,0.526,0.412,0.347,0.233,12,38,90.6,22.2,2329,92.2,92.25,22,91,124,0.09999999999999432,6.45,115,158,118,152,298,325,301,"-5.4","5.4"
215,657240,"Merryweather, Julian",2022,417,51.6,0.423,0.365,0.409,0.788,0.523,0.493,0.367,22,52,94.3,13.5,2286,97.3,97.6,18,123,92,0.29999999999999716,6.61,108,161,120,149,297,320,293,"-11","11"
214,641627,"Gott, Trevor",2023,977,21.9,0.265,0.143,0.48,0.408,0.309,0.264,0.202,13,49,91.7,25.4,2143,93.3,92.79,35,103,111,-0.5,6.04,115,147,117,147,292,320,298,"-0.2","0.2"
214,456034,"Price, David",2021,1178,18.2,0.227,0.091,0.31,0.318,0.272,0.237,0.182,10,44,85.7,15.4,2019,92.9,92.59,32,108,106,-0.30000000000001137,6.01,109,155,114,150,301,319,294,"5.1","-5.1"
214,686839,"White, Brendan",2023,667,32.1,0.162,0.027,0.333,0.189,0.229,0.246,0.175,6,37,90.4,9.2,2439,94.4,95.38,35,98,116,1,6.55,112,146,122,146,300,328,294,"5.1","-5.1"
213,605276,"Hess, David",2021,367,58,0.333,0.375,0.324,0.708,0.47,0.449,0.301,16,48,94.7,18.9,2085,94,93.03,17,103,110,-1,5.75,112,151,117,150,300,317,286,"-9.2","9.2"
213,682120,"Herrin, Tim",2023,509,41.8,0.283,0.109,0.353,0.391,0.344,0.323,0.241,13,46,84.3,7.9,2394,96.6,97.51,21,99,114,0.9000000000000057,6.7,110,148,116,148,295,311,292,"-0.3","0.3"
213,669459,"Nelson, Kyle",2022,593,35.9,0.135,0.027,0.156,0.162,0.24,0.289,0.197,5,37,86.5,16.3,2148,91.9,91.23,11,86,127,-0.7000000000000028,5.94,110,152,119,147,298,319,297,"-0.1","0.1"
212,622446,"Rodriguez, Jefry",2021,412,51.5,0.226,0.113,0.278,0.34,0.319,0.291,0.194,12,53,90.2,22.5,2362,94.7,95.74,23,102,110,1,6.86,112,155,122,146,300,318,295,"0.2","-0.2"
212,607625,"Lugo, Seth",2021,730,29,0.164,0.036,0.321,0.2,0.225,0.245,0.178,9,55,87.3,16,2229,94.2,93.75,45,108,104,-0.4000000000000057,6.08,112,154,114,149,302,327,301,"6.8","-6.8"
212,543339,"Hudson, Daniel",2022,406,52.2,0.237,0.132,0.32,0.368,0.302,0.306,0.244,9,38,87,16.9,2408,97,96.7,32,108,104,-0.29999999999999716,6.35,112,154,119,149,295,319,296,"1.8","-1.8"
211,608650,"Enns, Dietrich",2021,360,58.6,0.227,0.114,0.333,0.341,0.287,0.244,0.181,10,44,82.6,21.7,2246,94.2,94.3,30,118,93,0.09999999999999432,6.46,103,158,121,148,300,323,295,"-1.5","1.5"
211,676194,"Tetreault, Jackson",2022,365,57.8,0.26,0.14,0.244,0.4,0.335,0.402,0.306,13,50,96.1,13.3,2018,94.6,96.01,13,92,119,1.4000000000000057,7.14,111,154,118,147,307,325,301,"0.2","-0.2"
211,685503,"Arihara, Kohei",2021,696,30.3,0.412,0.5,0.37,0.912,0.575,0.632,0.443,14,34,94,19.6,2155,91.2,90.16,4,63,148,-1,6.63,115,157,118,148,296,323,298,"-6.1","6.1"
211,663989,"Vespi, Nick",2022,446,47.3,0.341,0.227,0.382,0.568,0.416,0.396,0.332,15,44,91.3,8,2264,88.6,87.76,28,99,112,-0.7999999999999972,5.75,109,158,113,150,299,321,295,"2.8","-2.8"
211,592741,"Shreve, Chasen",2022,474,44.5,0.3,0.32,0.27,0.62,0.411,0.438,0.318,15,50,93.8,19.9,2338,90.6,90.34,22,109,102,-0.29999999999999716,6.34,111,156,121,148,295,326,301,"-3.7","3.7"
210,592804,"Thornburg, Tyler",2022,362,58,0.213,0.106,0.237,0.319,0.305,0.279,0.17,10,47,91.9,22.6,2405,93.5,92.95,19,94,116,-0.5999999999999943,6.31,109,151,114,147,300,329,290,"-1.3","1.3"
210,669294,"Campbell, Paul",2021,468,44.9,0.367,0.306,0.429,0.673,0.455,0.403,0.31,18,49,91.8,20,2476,92.7,91.78,19,111,99,-0.9000000000000057,5.74,107,149,115,146,298,316,291,"-6.2","6.2"
210,570663,"Robles, Hansel",2022,422,49.8,0.239,0.196,0.281,0.435,0.347,0.427,0.304,11,46,95.5,18.4,2306,96,95.83,27,94,116,-0.20000000000000284,6.29,113,155,117,151,293,327,296,"-1.5","1.5"
209,687798,"Robertson, Nick",2023,392,53.3,0.313,0.229,0.382,0.542,0.366,0.352,0.282,15,48,91.7,11.1,2141,95.3,96.75,28,107,102,1.4000000000000057,7.14,113,148,122,148,294,324,292,"-2.1","2.1"
209,668970,"Hollowell, Gavin",2023,610,34.3,0.182,0.227,0.222,0.409,0.336,0.3,0.172,8,44,85.4,31.8,2547,93.4,94.9,30,93,116,1.5,6.9,112,148,125,148,302,329,301,"-0.7","0.7"
208,643493,"Pruitt, Austin",2023,757,27.5,0.297,0.108,0.333,0.405,0.341,0.289,0.233,11,37,89.3,17.2,2318,91.7,90.97,13,77,131,-0.7000000000000028,5.7,111,147,116,149,299,322,296,"-3.3","3.3"
208,676265,"Abbott, Cory",2021,352,59.1,0.378,0.486,0.31,0.865,0.546,0.487,0.319,14,37,91.3,20.1,2320,92.6,92.2,14,99,109,-0.3999999999999915,6.19,109,151,115,150,295,325,302,"-4.7","4.7"
208,642545,"Barria, Jaime",2022,1123,18.5,0.278,0.278,0.3,0.556,0.37,0.304,0.23,15,54,91.8,27.9,2292,92.1,91.73,22,99,109,-0.3999999999999915,6.05,113,153,120,155,296,324,294,"-3.5","3.5"
207,669618,"Barlow, Joe",2021,455,45.5,0.16,0.16,0.158,0.32,0.253,0.319,0.231,8,50,89.7,20.5,2256,94.4,94.07,20,114,93,-0.30000000000001137,6.09,112,155,122,146,304,325,294,"3.2","-3.2"
207,434671,"Sánchez, Aníbal",2022,1232,16.8,0.219,0.219,0.179,0.438,0.325,0.431,0.304,7,32,95.7,17.5,2064,89.8,89.86,10,73,134,0.10000000000000853,6.26,111,154,122,148,299,315,299,"0.2","-0.2"
206,605242,"Fulmer, Michael",2021,1183,17.4,0.2,0.257,0.227,0.457,0.325,0.382,0.264,7,35,88,14.4,2199,95.5,96.02,27,88,118,0.5,6.6,111,155,117,150,297,328,300,"2","-2"
206,623485,"Goudeau, Ashton",2022,375,54.9,0.283,0.109,0.3,0.391,0.351,0.362,0.296,13,46,92.2,21.7,2066,92.4,92.72,19,100,106,0.29999999999999716,6.42,108,151,121,146,304,330,301,"-0.7","0.7"
206,592390,"Hembree, Heath",2022,396,52,0.34,0.298,0.351,0.638,0.465,0.453,0.339,16,47,92.7,24.2,2320,94.2,94.66,9,79,127,0.5,6.59,107,155,117,148,305,322,299,"-6.1","6.1"
206,571948,"Milner, Hoby",2023,1027,20.1,0.163,0.07,0.28,0.233,0.169,0.185,0.173,7,43,90.1,16.3,1986,89,89.54,24,90,116,0.5,6.82,109,148,117,147,298,324,296,"3","-3"
205,666818,"Frías, Luis",2023,539,38,0.263,0.211,0.273,0.474,0.396,0.445,0.303,10,38,93.8,16.2,2243,96.1,95.92,16,90,115,-0.19999999999998863,6.26,111,149,122,149,301,320,294,"-4","4"
205,674944,"Guenther, Sean",2021,360,56.9,0.333,0.179,0.375,0.513,0.422,0.393,0.277,13,39,86.5,11.8,2233,93,92.58,23,96,109,-0.4000000000000057,6.02,103,148,116,147,302,323,287,"-6","6"
204,621112,"Blackburn, Paul",2022,1762,11.6,0.196,0.216,0.194,0.412,0.266,0.278,0.214,10,51,88.2,24.4,2132,91.5,91.59,15,87,117,0.09999999999999432,6.3,115,156,121,150,293,319,299,"-0.1","0.1"
204,666204,"Jiménez, Dany",2022,539,37.8,0.308,0.096,0.326,0.404,0.337,0.359,0.297,16,52,92.8,11,2216,93.9,93.14,10,82,122,-0.8000000000000114,5.87,111,152,117,147,298,317,294,"-3.7","3.7"
203,676680,"Cosgrove, Tom",2023,837,24.3,0.175,0.05,0.233,0.225,0.231,0.271,0.202,7,40,84.9,25.4,2341,92,91.75,22,101,102,-0.20000000000000284,6.08,112,150,117,150,292,322,293,"3.8","-3.8"
202,681402,"Varland, Gus",2023,403,50.1,0.238,0.167,0.31,0.405,0.359,0.403,0.278,10,42,93,11.4,2256,95.6,95.61,21,91,111,0,6.34,111,150,120,150,297,322,297,"0.1","-0.1"
202,666129,"Garrett, Braxton",2021,604,33.4,0.279,0.14,0.355,0.419,0.377,0.4,0.302,12,43,87,15.7,2186,90.3,90.56,12,86,116,0.29999999999999716,6.46,103,150,115,147,300,318,284,"-2.9","2.9"
202,663574,"Santillan, Tony",2022,408,49.5,0.35,0.125,0.452,0.475,0.393,0.325,0.271,14,40,90.9,14.8,2206,96.2,95.55,21,101,101,-0.6000000000000085,6.04,108,149,118,143,290,317,292,"-4.2","4.2"
202,661527,"Martinez, Seth",2022,592,34.1,0.214,0.167,0.28,0.381,0.332,0.335,0.206,9,42,94.3,27.3,2196,91.8,92.64,18,86,116,0.7999999999999972,6.84,116,155,118,150,290,321,293,"1.1","-1.1"
201,605138,"Benjamin, Wes",2021,461,43.6,0.286,0.171,0.333,0.457,0.405,0.42,0.289,10,35,92.1,27.6,2300,91.3,90.81,18,94,107,-0.5,6,112,155,121,147,300,325,296,"-4.3","4.3"
201,571948,"Milner, Hoby",2021,393,51.1,0.377,0.264,0.444,0.642,0.441,0.417,0.342,20,53,86.9,18.8,1973,89.2,89.36,18,103,98,0.20000000000000284,6.5,107,154,123,145,298,324,299,"-3.2","3.2"
200,640470,"Alzolay, Adbert",2023,962,20.8,0.302,0.186,0.379,0.488,0.353,0.371,0.29,13,43,93.8,18.2,2346,95.3,93.03,23,103,97,-2.299999999999997,6.42,111,148,113,151,298,323,292,"-1.9","1.9"
200,621107,"Eflin, Zach",2021,1615,12.4,0.263,0.158,0.346,0.421,0.337,0.288,0.221,10,38,90.7,21.6,2149,93.1,93.8,28,89,111,0.7000000000000028,6.72,111,152,116,148,296,323,295,"0.8","-0.8"
200,681217,"Silseth, Chase",2022,501,39.9,0.333,0.417,0.286,0.75,0.504,0.552,0.409,12,36,92.3,5.6,2348,95.4,94.54,16,78,122,-0.9000000000000057,5.93,114,153,113,154,295,319,292,"-3.3","3.3"
200,570666,"Cessa, Luis",2021,949,21.1,0.245,0.163,0.256,0.408,0.334,0.361,0.267,12,49,90.6,12.1,2232,93.8,93.04,13,88,112,-0.7999999999999972,5.83,113,154,118,148,293,321,290,"0.6","-0.6"
199,669093,"Estrada, Jeremiah",2023,237,84,0.297,0.297,0.308,0.595,0.432,0.492,0.34,11,37,96.2,16.9,2285,95.7,96.17,21,104,95,0.5,6.65,109,150,114,151,299,328,290,"-3.3","3.3"
199,669084,"Hall, DL",2023,371,53.6,0.2,0.143,0.316,0.343,0.266,0.243,0.183,7,35,82.3,17.1,2209,95.6,96.64,32,106,93,1,7.02,108,150,117,148,295,322,292,"4.8","-4.8"
199,656876,"Rasmussen, Drew",2023,674,29.5,0.275,0.059,0.406,0.333,0.31,0.329,0.262,14,51,88.7,4.5,2517,95.7,96.07,21,101,98,0.3999999999999915,6.6,108,150,121,149,300,325,296,"1.4","-1.4"
199,544727,"Familia, Jeurys",2022,817,24.4,0.26,0.1,0.414,0.36,0.321,0.32,0.23,13,50,96,17.1,2297,95.4,94.59,26,92,107,-0.8000000000000114,5.79,114,154,121,148,295,328,295,"1.1","-1.1"
198,606965,"Devenski, Chris",2023,680,29.1,0.225,0.075,0.258,0.3,0.27,0.446,0.335,9,40,97.6,15.8,2257,94,93.89,15,90,108,-0.09999999999999432,6.27,111,148,117,147,300,329,301,"3.6","-3.6"
198,669160,"May, Dustin",2023,736,26.9,0.22,0.122,0.273,0.341,0.313,0.347,0.264,9,41,91,25.5,2320,97.3,96.36,19,106,92,-0.8999999999999915,6.61,114,149,115,153,290,316,304,"0.5","-0.5"
197,657756,"Seabold, Connor",2022,370,53.2,0.425,0.15,0.5,0.575,0.458,0.415,0.352,17,40,88.5,25.4,2113,92.1,91.46,22,106,91,-0.5999999999999943,6.03,109,157,114,148,291,328,295,"-4.8","4.8"
197,665665,"Sanmartin, Reiver",2022,1031,19.1,0.324,0.147,0.407,0.471,0.42,0.339,0.201,11,34,87.7,15.9,2218,90.9,90.65,9,77,120,-0.20000000000000284,6.3,112,151,120,146,292,318,293,"-0.9","0.9"
197,643230,"Brault, Steven",2021,498,39.6,0.25,0.225,0.281,0.475,0.352,0.399,0.285,10,40,91,15.8,2069,90.7,91.52,18,102,95,0.7999999999999972,6.79,108,150,116,147,301,319,287,"2.5","-2.5"
197,592717,"Sanchez, Aaron",2022,1006,19.6,0.303,0.121,0.323,0.424,0.336,0.287,0.243,10,33,90.2,18.4,2140,92.4,93.43,17,90,107,1,6.88,116,157,116,148,298,323,295,"0.2","-0.2"
196,686973,"Varland, Louie",2022,411,47.7,0.231,0.282,0.259,0.513,0.347,0.34,0.235,9,39,89.3,22.4,2206,93.8,94.4,17,96,100,0.6000000000000085,6.72,112,156,120,148,291,319,286,"1.2","-1.2"
196,676050,"Naughton, Packy",2022,562,34.9,0.333,0.179,0.48,0.513,0.387,0.34,0.278,13,39,89.6,22.1,2078,92.8,92.14,21,80,116,-0.7000000000000028,5.85,112,155,117,149,301,324,299,"-2.1","2.1"
194,670090,"Mills, Wyatt",2022,503,38.6,0.167,0.083,0.25,0.25,0.273,0.336,0.218,6,36,85.1,21.5,2014,91.9,92.56,32,93,101,0.6999999999999886,6.8,114,157,122,148,298,324,295,"1.8","-1.8"
194,686826,"Jarvis, Bryce",2023,370,52.4,0.22,0.16,0.214,0.38,0.293,0.394,0.306,11,50,91.3,12.9,2056,95.3,94.55,12,100,94,-0.7000000000000028,5.86,111,149,121,149,300,317,296,"1.1","-1.1"
193,543101,"DeSclafani, Anthony",2023,1550,12.5,0.306,0.222,0.281,0.528,0.378,0.416,0.33,11,36,91.2,21.2,2260,93.2,93.44,10,76,117,0.20000000000000284,6.46,112,149,113,150,296,327,300,"-5.3","5.3"
193,595345,"Okert, Steven",2021,601,32.1,0.242,0.212,0.292,0.455,0.393,0.415,0.255,8,33,93.5,17.5,2231,92.2,92.17,16,83,110,0,6.36,108,149,118,146,298,319,287,"-0.3","0.3"
191,453178,"Kennedy, Ian",2023,314,60.8,0.302,0.279,0.323,0.581,0.396,0.361,0.276,13,43,94.6,18.2,2361,92.4,92.75,26,102,89,0.29999999999999716,6.62,117,148,118,148,301,328,300,"-7.7","7.7"
191,503449,"Peralta, Wily",2022,694,27.5,0.242,0,0.258,0.242,0.318,0.334,0.225,8,33,88.2,15.7,1944,95.4,94.46,7,71,120,-0.9000000000000057,5.76,106,156,118,148,304,329,293,"0.2","-0.2"
191,664076,"Cleavinger, Garrett",2021,356,53.7,0.359,0.256,0.333,0.615,0.439,0.397,0.278,14,39,88.6,6.5,2290,95.8,95.92,12,83,108,0.10000000000000853,6.26,112,156,115,150,298,317,293,"-2.9","2.9"
190,608652,"Farrell, Luke",2021,473,40.2,0.394,0.212,0.414,0.606,0.466,0.506,0.419,13,33,96,13.6,2383,91.4,91.43,11,72,118,0,6.31,108,156,116,150,302,332,296,"-2.9","2.9"
190,663474,"McKenzie, Triston",2023,300,63.3,0.22,0.171,0.25,0.39,0.349,0.388,0.241,9,41,95.5,28.2,2254,92.4,93.24,15,86,104,0.7999999999999972,6.83,110,146,112,147,298,318,295,"-1","1"
190,663978,"Paddack, Chris",2022,367,51.8,0.244,0.073,0.323,0.317,0.259,0.282,0.232,10,41,92.4,14.7,2193,93,93.6,23,103,87,0.5999999999999943,6.81,107,154,114,148,305,332,294,"3.3","-3.3"
189,641302,"Alexander, Tyler",2023,679,27.8,0.2,0.2,0.24,0.4,0.261,0.194,0.158,9,45,90.7,22.6,2330,89.9,89.89,22,98,91,0,6.35,114,150,119,146,302,327,293,"2.2","-2.2"
189,663878,"Pearson, Nate",2021,301,62.8,0.211,0.132,0.318,0.342,0.321,0.305,0.186,8,38,93.4,23.2,2201,97.8,98.15,23,75,114,0.29999999999999716,6.68,106,151,129,145,292,323,292,"-0.2","0.2"
188,571945,"Mikolas, Miles",2021,709,26.5,0.167,0.111,0.179,0.278,0.214,0.338,0.277,6,36,88.1,7.4,2300,93.2,93.48,16,91,97,0.29999999999999716,6.4,118,158,116,149,294,318,295,"3","-3"
188,669060,"Wilson, Bryse",2023,1156,16.3,0.106,0.106,0.118,0.213,0.177,0.262,0.212,5,47,87.9,22.8,2155,93.6,93.84,16,94,94,0.20000000000000284,6.48,113,149,119,148,296,324,297,"5.4","-5.4"
188,676606,"Margevicius, Nick",2021,259,72.6,0.235,0.088,0.333,0.324,0.307,0.328,0.242,8,34,90.4,17.3,2172,89.5,90,13,84,104,0.5,6.69,108,153,114,146,299,325,298,"-3.2","3.2"
187,596027,"Maples, Dillon",2021,565,33.1,0.167,0.167,0.129,0.333,0.324,0.413,0.28,6,36,89.8,4.4,2658,95.1,95.12,11,77,110,0,6.08,114,154,117,149,292,315,294,"2.4","-2.4"
186,678394,"Bello, Brayan",2022,997,18.7,0.378,0.135,0.5,0.514,0.439,0.392,0.289,14,37,92.1,15.3,2202,97,96.96,16,79,107,0,6.34,108,156,111,151,293,328,295,"-9.4","9.4"
186,666364,"Balazovic, Jordan",2023,392,47.4,0.283,0.196,0.324,0.478,0.383,0.359,0.242,13,46,93.3,19.5,1963,95.1,95.61,14,93,93,0.5,6.47,111,148,120,149,299,329,290,"-1.3","1.3"
186,665795,"Cabrera, Edward",2021,482,38.6,0.229,0.2,0.261,0.429,0.37,0.489,0.338,8,35,91.6,18.5,2266,96.7,96.34,14,77,109,-0.4000000000000057,6.53,111,147,114,148,300,319,285,"-1.6","1.6"
186,608716,"Steckenrider, Drew",2022,286,65,0.333,0.194,0.379,0.528,0.408,0.452,0.36,12,36,89.5,19.6,2300,94.1,93.46,21,104,82,-0.5999999999999943,6.04,109,152,118,146,299,321,295,"-0.6","0.6"
186,676979,"Crochet, Garrett",2023,292,63.7,0.261,0.217,0.278,0.478,0.394,0.436,0.239,6,23,88.2,15.9,2365,96.3,97.95,23,79,107,1.7000000000000028,7.21,108,147,112,143,294,314,292,"0.4","-0.4"
186,670124,"Oller, Adam",2023,412,45.1,0.3,0.233,0.269,0.533,0.439,0.491,0.319,9,30,93.4,23.7,2206,93.7,93.59,13,80,106,-0.10000000000000853,6.33,109,146,114,149,304,321,297,"-7.2","7.2"
185,643361,"Herget, Kevin",2023,418,44.3,0.227,0.159,0.231,0.386,0.295,0.368,0.277,10,44,94.9,13.1,2143,92.2,91.44,11,88,97,-0.7999999999999972,5.82,112,147,124,149,294,322,294,"2","-2"
185,621107,"Eflin, Zach",2022,1194,15.5,0.191,0.106,0.216,0.298,0.235,0.258,0.187,9,47,87.6,24.4,2176,93.1,93.61,25,107,78,0.5,6.68,111,150,130,139,292,328,299,"3.6","-3.6"
185,666129,"Garrett, Braxton",2023,2479,7.5,0.325,0.25,0.314,0.575,0.387,0.397,0.337,13,40,86.6,14.9,2270,90.8,91.13,14,88,97,0.29999999999999716,6.55,110,150,118,149,299,319,293,"-2.8","2.8"
185,573186,"Stroman, Marcus",2022,2181,8.5,0.189,0.216,0.217,0.405,0.285,0.307,0.232,7,37,88.8,26.1,2425,92.6,91.82,16,80,105,-0.7999999999999972,5.78,111,152,120,158,298,321,295,"0.1","-0.1"
185,605177,"Chafin, Andrew",2023,921,20.1,0.353,0.294,0.379,0.647,0.481,0.506,0.359,12,34,92,15.7,2166,92.2,92.64,6,57,128,0.3999999999999915,6.78,113,149,116,149,296,319,297,"-2","2"
184,502202,"Boxberger, Brad",2023,338,54.4,0.182,0.242,0.174,0.424,0.338,0.363,0.216,6,33,94.8,23,2347,91.1,90.24,8,62,122,-0.8999999999999915,5.75,113,149,114,152,302,324,294,"-2.4","2.4"
184,686753,"Jameson, Drey",2023,674,27.3,0.279,0.302,0.281,0.581,0.393,0.473,0.317,12,43,91.6,18.1,2235,97,95.81,15,91,93,-1.2000000000000028,5.7,112,151,123,150,299,315,292,"0.5","-0.5"
182,458708,"Tomlin, Josh",2021,808,22.5,0.286,0.143,0.3,0.429,0.32,0.328,0.298,14,49,90.4,28.4,2311,88.9,87.96,11,91,91,-0.9000000000000057,5.76,110,151,133,147,301,321,293,"1.1","-1.1"
182,598264,"Barnes, Matt",2023,400,45.5,0.395,0.158,0.483,0.553,0.451,0.383,0.303,15,38,87,9.7,2177,93.4,94.16,7,66,116,0.7999999999999972,6.84,110,150,117,148,304,321,295,"-2.4","2.4"
182,656793,"Nelson, Nick",2021,338,53.8,0.45,0.3,0.6,0.75,0.578,0.534,0.345,9,20,97.9,11.5,2070,96.4,96.35,17,74,108,0,6.37,108,150,113,147,294,324,286,"-9.6","9.6"
