"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
72,571901,"Loup, Aaron",2021,833,8.6,0.043,0,0.1,0.043,0.092,0.133,0.089,1,23,84.2,9.9,1877,79.9,79.33,17,36,36,-0.6000000000000085,6.08,111,152,111,147,305,326,297,"2.9","-2.9"
72,663734,"Neidert, Nick",2021,598,12,0.083,0.25,0,0.333,0.193,0.228,0.17,1,12,92.9,6.4,1637,83.3,82.77,9,31,41,-0.5,6.23,104,147,120,148,300,316,291,"2.2","-2.2"
72,544365,"Bañuelos, Manny",2022,718,10,0.2,0.067,0.3,0.267,0.202,0.17,0.181,3,15,75.2,-5.3,1703,83.1,83.21,11,33,39,0.10000000000000853,6.45,107,150,117,146,300,320,288,"1.4","-1.4"
72,605488,"Springs, Jeffrey",2023,211,34.1,0.048,0,0.091,0.048,0.099,0.204,0.161,1,21,87.1,17.5,1424,80.3,80.4,21,42,30,0.10000000000000853,6.38,99,152,123,144,305,328,293,"2.3","-2.3"
72,666129,"Garrett, Braxton",2021,604,11.9,0.4,0.1,0.4,0.5,0.384,0.347,0.321,8,20,84.6,7.9,1622,84.5,84.45,6,32,40,-0.09999999999999432,6.39,99,151,117,147,302,318,284,"1","-1"
72,605525,"Wendelken, J.B.",2021,749,9.6,0.111,0.167,0.071,0.278,0.213,0.25,0.176,2,18,83.4,15.6,1582,85.9,85.47,10,35,37,-0.4000000000000057,6.1,113,152,119,154,292,325,303,"1.6","-1.6"
72,680686,"Gray, Josiah",2022,2597,2.8,0.6,0.9,0.5,1.5,0.849,0.561,0.421,6,10,91.4,22.8,2056,88.1,87.12,1,21,51,-1,5.73,115,154,121,146,297,317,298,"-5.2","5.2"
71,607179,"Weems, Jordan",2023,920,7.7,0.125,0,0.182,0.125,0.145,0.173,0.146,2,16,84.2,2.5,1213,89.1,89.59,10,24,47,0.5,6.57,122,147,117,151,299,327,307,"1","-1"
71,656061,"Abreu, Albert",2022,707,10,0.278,0.556,0.25,0.833,0.476,0.466,0.292,5,18,92.5,24.9,1914,88,88.42,13,32,39,0.4000000000000057,6.61,112,156,125,150,293,325,299,"-3","3"
71,656686,"Martin, Corbin",2022,429,16.6,0.182,0.273,0.143,0.455,0.333,0.494,0.319,2,11,86.8,0.8,1987,87.8,87.13,7,21,50,-0.7000000000000028,6.17,111,158,122,151,304,323,302,"0.1","-0.1"
71,623437,"Topa, Justin",2023,1046,6.8,0.19,0.048,0.222,0.238,0.185,0.203,0.2,4,21,83.2,5.9,2058,86.8,86.57,8,39,32,-0.20000000000000284,6.19,118,144,119,150,285,321,304,"-0.1","0.1"
71,543548,"Milone, Tommy",2023,163,43.6,0.25,0,0.278,0.25,0.316,0.399,0.323,5,20,82,8.7,1710,79,78.73,8,36,35,-0.29999999999999716,6.09,105,149,113,144,295,319,290,"1.1","-1.1"
70,660787,"De Los Santos, Yerry",2023,397,17.6,0.211,0,0.286,0.211,0.213,0.29,0.277,4,19,84.8,0.3,1597,89.3,89.68,9,33,37,0.4000000000000057,6.52,111,148,115,150,296,319,301,"1.1","-1.1"
70,607229,"Gsellman, Robert",2021,427,16.4,0.25,0.188,0.25,0.438,0.29,0.393,0.298,4,16,85.3,11.5,1639,84.8,84.88,12,37,33,0.10000000000000853,6.35,110,154,115,151,293,321,302,"1.6","-1.6"
70,608032,"Estévez, Carlos",2023,1127,6.2,0.286,0.333,0.267,0.619,0.376,0.269,0.223,6,21,93,13.8,1566,89.5,89.54,8,37,33,0,6.39,114,145,113,149,294,326,305,"-6","6"
70,606965,"Devenski, Chris",2021,145,48.3,0.214,0.214,0.222,0.429,0.324,0.4,0.298,3,14,83.3,13.8,1639,80.1,79.86,12,35,35,-0.19999999999998863,6.18,111,153,123,150,303,332,309,"-0.2","0.2"
70,570663,"Robles, Hansel",2022,422,16.6,0.333,0.056,0.375,0.389,0.335,0.245,0.225,6,18,90,5.3,1607,90.2,90.19,4,29,41,0,6.31,118,155,113,153,292,327,296,"-2.2","2.2"
70,621381,"Strahm, Matt",2022,764,9.2,0.55,0.2,0.556,0.75,0.576,0.463,0.411,11,20,85.1,17.2,2156,88.2,87.95,6,35,35,-0.29999999999999716,6.29,107,152,118,149,291,327,292,"-3.6","3.6"
69,642028,"Rogers, Josh",2021,533,12.9,0.158,0.263,0.118,0.421,0.259,0.305,0.227,3,19,87.1,18.2,1442,82.3,81.99,7,34,35,-0.29999999999999716,6.09,106,152,117,144,303,322,283,"0","0"
69,663765,"Woodford, Jake",2021,1156,6,0.385,0.231,0.385,0.615,0.419,0.318,0.323,5,13,85.9,18.8,1528,85.1,85.45,8,28,41,0.4000000000000057,6.47,117,155,109,149,296,320,297,"-1.6","1.6"
69,571479,"Bellatti, Andrew",2022,963,7.2,0.4,0.2,0.444,0.6,0.453,0.383,0.316,4,10,90.9,12.9,1697,89.5,89.04,14,29,40,-0.5,6.04,114,152,119,147,289,324,298,"-2","2"
69,669424,"Lambert, Jimmy",2023,677,10.2,0.188,0.25,0.154,0.438,0.284,0.246,0.209,3,16,86.3,18.7,1554,85.5,84.83,8,32,37,-0.7000000000000028,5.84,113,148,114,151,294,320,300,"0","0"
69,663752,"Morris, Cody",2022,404,17.1,0.111,0,0.25,0.111,0.174,0.223,0.136,2,18,77.8,4.5,1402,81.9,82.12,20,42,27,0.19999999999998863,6.41,114,157,120,148,297,311,293,"2.6","-2.6"
69,660730,"Rodriguez, Elvin",2022,534,12.9,0.273,0.182,0.313,0.455,0.312,0.334,0.286,6,22,88,13.4,2096,86.6,87.01,8,36,33,0.4000000000000057,6.69,114,161,136,149,302,330,296,"-3.8","3.8"
69,658431,"Medina, Adonis",2022,414,16.7,0.333,0.095,0.368,0.429,0.378,0.434,0.353,7,21,89.2,2.3,1756,87.1,86.52,7,39,30,-0.5999999999999943,6.02,114,156,123,149,301,329,299,"-3.4","3.4"
68,672715,"Patiño, Luis",2021,1365,5,0.4,0.1,0.4,0.5,0.439,0.288,0.21,4,10,80.5,7.5,1967,87.6,88.39,5,23,45,0.8000000000000114,6.9,115,168,125,154,292,321,300,"-2.1","2.1"
68,660896,"Alcala, Jorge",2023,319,21.3,0.133,0,0.154,0.133,0.175,0.339,0.188,2,15,84.2,7.7,2193,88.8,88.08,8,27,41,-0.7000000000000028,5.87,112,144,124,150,296,331,300,"1.5","-1.5"
68,607179,"Weems, Jordan",2022,738,9.2,0.083,0,0.167,0.083,0.121,0.197,0.148,1,12,90.5,13.5,992,87.3,87.77,9,26,42,0.5,6.72,121,160,128,151,293,317,302,"-0.4","0.4"
68,665871,"Assad, Javier",2023,1710,4,0.357,0.214,0.455,0.571,0.39,0.333,0.302,5,14,84.7,5.3,1430,85,85.29,7,24,44,0.29999999999999716,6.4,115,146,114,153,293,324,300,"-1.5","1.5"
68,669456,"Bieber, Shane",2023,1954,3.5,0.5,0.071,0.5,0.571,0.467,0.437,0.46,7,14,96.2,3.2,1660,87.2,87.82,2,24,44,0.5999999999999943,6.67,113,146,113,151,294,316,295,"-2.3","2.3"
68,650671,"Quijada, José",2021,499,13.6,0.429,0.357,0.455,0.786,0.509,0.561,0.429,6,14,94.6,4.7,1617,86.4,86.49,6,33,35,0.09999999999999432,6.36,105,151,116,144,302,327,293,"-2.6","2.6"
68,670167,"Schreiber, John",2023,822,8.3,0.167,0.083,0.25,0.25,0.177,0.176,0.174,2,12,90.6,4.3,1663,88.2,88.46,9,26,42,0.29999999999999716,6.64,112,146,110,149,289,326,291,"0.6","-0.6"
68,592254,"De León, José",2023,284,23.9,0.353,0.353,0.364,0.706,0.457,0.433,0.318,6,17,91.8,26.5,1810,84.9,85.59,8,31,37,0.6999999999999886,6.75,111,149,122,152,297,325,295,"-3.5","3.5"
67,669211,"Akin, Keegan",2023,452,14.8,0.529,0.176,0.6,0.706,0.528,0.376,0.331,9,17,93.9,14.3,1992,85.4,84.57,6,32,35,-0.8000000000000114,5.97,109,151,117,144,305,326,293,"-5","5"
67,669456,"Bieber, Shane",2022,2875,2.3,0.25,0.188,0.2,0.438,0.295,0.326,0.25,4,16,89.3,3.8,1557,86.4,86.8,3,23,44,0.3999999999999915,6.55,115,158,106,152,289,317,297,"0","0"
67,608334,"Fulmer, Carson",2021,448,15,0.19,0.19,0.214,0.381,0.278,0.295,0.229,4,21,89,2.9,1442,86.9,86.9,13,37,30,0,6.24,114,152,121,147,290,318,294,"-1.4","1.4"
67,594577,"Mayers, Mike",2022,890,7.5,0.222,0.222,0.25,0.444,0.283,0.234,0.188,4,18,81.6,8.2,1574,86.7,86.68,12,29,38,0,6.23,116,155,120,159,291,320,296,"-1.4","1.4"
67,608716,"Steckenrider, Drew",2022,286,23.4,0.381,0.143,0.444,0.524,0.389,0.396,0.399,8,21,87.3,9,1758,87,86.63,9,38,29,-0.4000000000000057,6.05,114,153,115,149,292,322,302,"-1.8","1.8"
67,650668,"Mejía, Humberto",2021,421,15.9,0.313,0.25,0.417,0.563,0.342,0.252,0.277,5,16,91.7,10.8,1829,85,84.62,11,32,35,-0.4000000000000057,6.05,116,154,129,150,294,328,293,"-1.6","1.6"
66,650204,"Ruiz, Norge",2022,366,18,0.474,0.053,0.5,0.526,0.462,0.39,0.357,9,19,89,7.3,1784,85.4,85.48,8,38,28,0.09999999999999432,6.08,110,154,119,151,296,322,301,"-0.3","0.3"
66,671345,"Foley, Jason",2022,961,6.9,0.278,0,0.278,0.278,0.246,0.229,0.22,5,18,90.7,0.9,1594,89.5,89.81,6,38,28,0.29999999999999716,6.55,117,159,121,149,295,329,300,"1.1","-1.1"
66,572403,"VerHagen, Drew",2022,419,15.8,0.5,0.25,0.625,0.75,0.562,0.425,0.328,6,12,82.7,19,1686,89.5,89.2,15,33,33,-0.29999999999999716,6.08,123,158,115,150,293,320,301,"-5","5"
66,453268,"Bard, Daniel",2021,1217,5.4,0.417,0.333,0.364,0.75,0.506,0.367,0.327,5,12,86.2,3.2,2145,89.8,89.83,3,20,46,0,6.15,117,151,117,151,298,331,308,"-4","4"
66,641729,"Jiménez, Joe",2023,936,7.1,0.1,0,0.111,0.1,0.175,0.315,0.179,1,10,86.2,21,2170,89.8,91.43,8,25,41,1.6000000000000085,7.24,120,148,126,152,299,324,307,"1.1","-1.1"
66,656818,"Overton, Connor",2021,274,24.1,0.214,0.071,0.333,0.286,0.274,0.28,0.241,3,14,81.1,2.8,1891,84.9,84.64,13,34,32,-0.30000000000001137,6.14,114,151,124,150,290,316,302,"0.5","-0.5"
66,669952,"White, Mitch",2022,1715,3.8,0.154,0.077,0.182,0.231,0.165,0.246,0.205,2,13,86.7,8,1548,87.2,87.22,7,28,38,0,6.4,112,158,123,151,289,320,301,"1.8","-1.8"
66,681911,"Vesia, Alex",2021,651,10.1,0,0,0,0,0,0.16,0.113,0,14,81.7,22.1,1923,85.9,86.3,8,29,37,0.3999999999999915,6.46,106,153,114,149,303,316,287,"3.1","-3.1"
65,670046,"Rosenberg, Kenny",2022,193,33.7,0.111,0.167,0.083,0.278,0.182,0.212,0.179,2,18,87.7,14.5,1596,81,80.39,13,41,24,-0.5999999999999943,5.65,114,150,120,151,292,325,286,"2.1","-2.1"
65,663460,"Bubic, Kris",2023,264,24.6,0.263,0,0.357,0.263,0.232,0.209,0.221,5,19,83.1,8.4,1866,82.2,81.81,15,36,29,-0.4000000000000057,6.9,98,152,117,145,306,329,305,"0.8","-0.8"
65,690986,"Harrison, Kyle",2023,588,11.1,0.25,0.2,0.267,0.45,0.314,0.335,0.281,5,20,85.4,12.4,1985,86.6,86.86,8,42,23,0.30000000000001137,6.49,105,149,120,148,301,323,296,"0.1","-0.1"
65,664714,"Newsome, Ljay",2021,276,23.6,0.333,0.556,0.231,0.889,0.511,0.488,0.356,6,18,92,0.1,1798,86.1,85.97,5,36,29,-0.09999999999999432,6.06,112,153,119,148,296,329,306,"-7.5","7.5"
65,669022,"Gore, MacKenzie",2022,1258,5.2,0.333,0.222,0.5,0.556,0.435,0.327,0.213,3,9,85,3.5,2098,84.8,85.75,11,25,40,0.9000000000000057,7.04,108,155,120,146,300,316,290,"-1.4","1.4"
65,623352,"Hader, Josh",2021,964,6.7,0.176,0,0.273,0.176,0.185,0.27,0.238,3,17,85.9,4.7,1465,87.7,87.1,14,32,33,-0.6000000000000085,6.77,109,153,118,147,306,326,300,"1.1","-1.1"
65,625643,"López, Reynaldo",2023,1205,5.4,0.154,0,0.25,0.154,0.176,0.126,0.083,2,13,86.5,-12.4,1687,88.5,88.89,8,24,41,0.4000000000000057,6.51,113,147,116,149,291,318,298,"1.7","-1.7"
64,641871,"Middleton, Keynan",2021,530,12.1,0.158,0.053,0.214,0.211,0.158,0.235,0.21,3,19,85.1,9.1,1716,87.7,88.19,15,41,23,0.5,6.58,111,158,118,149,290,324,306,"2.3","-2.3"
64,456034,"Price, David",2022,596,10.7,0.389,0.278,0.429,0.667,0.464,0.346,0.28,7,18,86.7,9.6,1627,83.9,83.11,5,28,36,-0.8000000000000114,5.86,112,154,119,147,302,316,287,"-4.4","4.4"
64,431148,"Kazmir, Scott",2021,207,30.9,0.4,0.267,0.5,0.667,0.451,0.367,0.313,6,15,87.8,7.5,1482,80.5,80.27,10,29,35,-0.20000000000000284,6.03,113,155,116,149,299,325,289,"-2.1","2.1"
64,623485,"Goudeau, Ashton",2022,375,17.1,0.333,0,0.4,0.333,0.325,0.173,0.135,4,12,90.2,13.5,1543,84.8,85.18,10,35,29,0.4000000000000057,6.45,111,150,121,149,301,330,305,"-1.2","1.2"
64,670329,"Garcia, Rico",2023,267,24,0.417,0.083,0.5,0.5,0.44,0.373,0.336,5,12,78.2,-7.3,2196,85.8,85.43,15,33,31,-0.3999999999999915,6.06,115,147,122,150,301,330,300,"-2.2","2.2"
64,542585,"Cisnero, José",2021,1067,6,0.438,0.063,0.467,0.5,0.383,0.251,0.279,7,16,89.6,20.7,1826,90.8,90.54,3,26,38,-0.29999999999999716,6.12,106,156,114,149,297,326,301,"-2.7","2.7"
64,573668,"Minaya, Juan",2022,174,36.8,0.15,0,0.214,0.15,0.208,0.2,0.124,3,20,89.3,-11.4,1601,88.4,89.1,9,34,30,0.6999999999999886,6.57,112,158,121,149,299,328,289,"0.4","-0.4"
63,600921,"Machado, Andrés",2021,627,10,0.286,0,0.364,0.286,0.281,0.242,0.215,4,14,93,13.9,1472,87.9,87.9,8,30,33,0,6.94,109,150,117,144,294,321,294,"-1.4","1.4"
63,571760,"Heaney, Andrew",2022,1230,5.1,0.375,0.438,0.333,0.813,0.504,0.325,0.249,6,16,83.6,5.4,2124,85,84.69,11,30,33,-0.29999999999999716,6.22,110,154,116,145,302,315,286,"-1","1"
63,664045,"Eshelman, Thomas",2021,441,14.3,0.222,0.111,0.222,0.333,0.256,0.322,0.252,2,9,84.6,10,1474,81.3,81.35,2,22,41,0,6.3,110,153,118,151,293,321,297,"-0.4","0.4"
63,677161,"Kelly, Zack",2023,181,34.8,0.167,0.167,0.222,0.333,0.331,0.303,0.133,2,12,80,14.1,2286,82.3,82.84,9,26,37,0.5,7.01,109,143,115,149,287,326,292,"-0.8","0.8"
63,605242,"Fulmer, Michael",2022,1043,6,0.222,0.111,0.333,0.333,0.283,0.285,0.246,2,9,85.9,18.5,1503,86.5,86.7,9,21,42,0.20000000000000284,6.34,114,163,113,155,298,330,298,"-0.5","0.5"
63,434378,"Verlander, Justin",2022,2607,2.4,0.167,0,0.273,0.167,0.201,0.207,0.163,3,18,77.5,-9,1755,86.2,85.87,10,26,37,-0.29999999999999716,6.13,120,162,123,153,290,322,294,"1","-1"
62,606625,"Moronta, Reyes",2022,641,9.7,0.083,0.25,0,0.333,0.246,0.292,0.224,1,12,82.6,3.3,1943,89,89.16,10,30,32,0.20000000000000284,6.39,116,158,126,152,290,316,299,"0.6","-0.6"
62,641771,"Kuhl, Chad",2021,1436,4.3,0.125,0,0.143,0.125,0.11,0.282,0.283,1,8,99.1,8,1600,88.3,89.15,11,25,37,0.7999999999999972,6.74,115,150,115,149,293,322,296,"0.6","-0.6"
62,643400,"Knight, Dusten",2021,186,33.3,0.071,0,0.1,0.071,0.105,0.23,0.191,1,14,86,20.6,1422,79.6,79.31,11,28,34,-0.29999999999999716,6.17,111,153,120,146,290,325,298,"1.6","-1.6"
61,669084,"Hall, DL",2023,371,16.4,0.294,0.294,0.4,0.588,0.368,0.241,0.188,5,17,87.2,-6.9,2124,84.5,85.11,12,33,28,0.5999999999999943,6.86,106,151,120,146,300,321,289,"0.1","-0.1"
60,554340,"García, Yimi",2021,943,6.4,0.091,0,0.125,0.091,0.08,0.193,0.18,1,11,82,27.9,1864,88.6,87.67,10,24,36,-0.8999999999999915,5.86,112,152,126,148,301,322,291,"1.3","-1.3"
60,687888,"Walter, Brandon",2023,365,16.4,0.55,0.55,0.571,1.1,0.69,0.58,0.463,11,20,88.4,12.7,2234,82.7,83.02,6,32,28,0.29999999999999716,6.49,109,152,123,147,295,329,289,"-7.6","7.6"
60,628345,"Núñez, Darien",2021,127,47.2,0.188,0.438,0.1,0.625,0.35,0.354,0.198,3,16,81.8,13.2,1794,80.8,80.34,14,35,25,-0.5,5.81,112,151,112,149,299,318,294,"-1.2","1.2"
60,523260,"Kelly, Joe",2022,703,8.5,0.188,0.188,0.333,0.375,0.311,0.257,0.127,3,16,80,-12,2045,87.1,86.46,11,28,32,-0.5999999999999943,5.85,109,153,116,148,299,326,301,"-2.6","2.6"
60,605513,"Turnbull, Spencer",2023,555,10.8,0.143,0.143,0.167,0.286,0.336,0.426,0.329,1,7,81.9,-8.8,1886,87.5,87.23,4,17,43,-0.29999999999999716,6.39,113,143,114,145,288,329,303,"-1.2","1.2"
60,608665,"Graveman, Kendall",2021,871,6.9,0.385,0.385,0.333,0.769,0.496,0.545,0.445,5,13,96.7,-1.2,1699,89.6,89.91,5,24,36,0.30000000000001137,6.44,111,156,111,149,286,321,303,"-1.6","1.6"
59,593619,"Tapia, Domingo",2022,363,16.3,0.364,0.182,0.571,0.545,0.454,0.342,0.197,4,11,87.8,6.1,1781,88.9,88.57,12,26,33,-0.30000000000001137,6.08,115,146,120,149,294,321,299,"-3.8","3.8"
59,621366,"Borucki, Ryan",2023,528,11.2,0.158,0,0.188,0.158,0.139,0.225,0.206,3,19,82.6,-1.3,1805,84.6,85.33,11,37,22,0.7000000000000028,6.73,108,152,117,149,305,319,289,"0.9","-0.9"
59,593833,"Suero, Wander",2023,159,37.1,0.25,0,0.375,0.25,0.257,0.225,0.185,3,12,85.9,-1.8,1968,83.9,83.86,7,23,36,0,6.23,113,149,121,151,296,320,298,"-0.2","0.2"
59,686973,"Varland, Louie",2022,411,14.4,0.158,0.211,0.154,0.368,0.247,0.303,0.25,3,19,91.2,24.7,1513,83.8,84.56,6,27,32,0.7999999999999972,6.76,119,169,124,151,292,322,288,"1.5","-1.5"
59,607074,"Rodón, Carlos",2022,2985,2,0.5,0.167,0.5,0.667,0.505,0.517,0.483,3,6,90.9,16.2,1757,84.6,84.7,10,20,39,0.10000000000000853,6.42,109,155,116,148,302,325,291,"-1.1","1.1"
59,669169,"Heasley, Jonathan",2021,250,23.6,0.214,0.286,0.167,0.5,0.323,0.386,0.305,3,14,87.9,11.9,1938,85.1,84.86,5,33,26,-0.19999999999998863,6.17,106,158,119,150,297,329,311,"-0.2","0.2"
58,605513,"Turnbull, Spencer",2021,775,7.5,0.2,0,0.214,0.2,0.176,0.272,0.28,3,15,87.2,-10.3,1850,87.1,87.09,1,30,28,0,6.34,110,153,113,151,294,329,305,"-0.1","0.1"
58,664074,"Ponce, Cody",2021,712,8.1,0.417,0.5,0.4,0.917,0.551,0.377,0.285,5,12,91,13.3,1888,86.2,87.34,8,32,26,1.0999999999999943,6.98,110,152,125,148,301,321,294,"-1.4","1.4"
58,596271,"Lawrence, Casey",2023,447,13,0.381,0.286,0.438,0.667,0.441,0.325,0.273,8,21,90.5,13.5,1611,82.8,82.75,9,32,26,0,6.29,114,148,119,149,303,320,304,"-3.5","3.5"
58,608566,"Márquez, Germán",2021,2788,2.1,0.556,0.111,0.556,0.667,0.529,0.364,0.316,5,9,89.4,26.8,1670,86.1,85.15,4,22,36,-1,5.37,116,154,114,152,297,332,308,"-1.2","1.2"
58,608334,"Fulmer, Carson",2023,157,36.9,0.063,0,0.083,0.063,0.055,0.13,0.125,1,16,80.5,0.8,1454,86.4,86.44,9,29,29,0,6.27,116,149,120,149,300,324,298,"3.5","-3.5"
58,656322,"Coonrod, Sam",2021,712,8.1,0.182,0,0.286,0.182,0.16,0.228,0.239,2,11,94.9,0,1487,90.4,90.46,8,25,33,0.09999999999999432,6.39,112,150,115,151,295,322,297,"-0.2","0.2"
58,663465,"Allard, Kolby",2022,299,19.4,0.167,0.5,0,0.667,0.345,0.255,0.155,3,18,87.5,23.2,1646,82.8,81.81,10,31,27,-1,5.66,109,154,117,147,303,323,295,"-0.5","0.5"
58,543766,"Shaw, Bryan",2021,1367,4.2,0.286,0,0.4,0.286,0.251,0.298,0.281,2,7,91.4,22.8,1620,83.1,82.52,8,19,39,-0.5999999999999943,5.69,111,155,118,152,288,319,296,"0","0"
58,660906,"Pérez, Francisco",2023,308,18.8,0.333,0.333,0.364,0.667,0.433,0.306,0.256,4,12,77.6,22.6,1807,86.8,86.39,8,31,27,-0.3999999999999915,6.07,105,149,117,147,299,327,291,"-3.2","3.2"
58,657093,"Watkins, Spenser",2021,960,6,0.278,0.389,0.188,0.667,0.406,0.335,0.242,5,18,85.6,12.8,1529,85.6,85.83,7,31,27,0.20000000000000284,6.41,115,157,118,151,289,324,301,"-1.3","1.3"
58,605138,"Benjamin, Wes",2021,461,12.6,0.417,0.25,0.4,0.667,0.46,0.369,0.323,5,12,86.3,20.9,1663,84.1,83.83,7,33,25,-0.29999999999999716,6.04,106,151,119,144,302,324,291,"-2.1","2.1"
58,544931,"Strasburg, Stephen",2021,362,16,0.182,0.364,0.167,0.545,0.328,0.323,0.223,2,11,95.5,13,1556,86.5,87.62,11,24,34,1.0999999999999943,6.99,110,153,114,150,300,317,301,"-0.9","0.9"
57,663629,"Small, Ethan",2022,132,43.2,0.444,0.222,0.667,0.667,0.53,0.317,0.18,4,9,85.4,3.3,1454,78.7,79.61,7,18,39,0.8999999999999915,6.81,107,149,119,145,300,320,306,"-2.3","2.3"
57,592346,"González, Chi Chi",2022,376,15.2,0.294,0.353,0.231,0.647,0.43,0.404,0.299,5,17,86.7,5.5,1908,85.5,85.15,3,24,33,-0.4000000000000057,6.04,115,157,116,151,298,320,292,"-2.4","2.4"
57,518397,"Alexander, Scott",2023,694,8.2,0.167,0.083,0.25,0.25,0.177,0.214,0.217,2,12,86.5,8.9,1530,85.9,86.11,9,26,31,0.19999999999998863,6.32,108,151,121,146,304,325,293,"-0.3","0.3"
57,663423,"Thornton, Trent",2021,910,6.3,0.143,0,0.2,0.143,0.163,0.214,0.182,2,14,81.1,18.5,1540,84.3,84.02,9,32,25,-0.29999999999999716,6.06,112,155,123,148,291,317,290,"2","-2"
57,675540,"Curry, Xzavion",2023,1495,3.8,0.294,0.235,0.25,0.529,0.366,0.233,0.195,5,17,86.2,6.6,1417,87.7,87.56,0,23,34,-0.10000000000000853,6.13,114,145,119,150,294,316,297,"-1.1","1.1"
57,664337,"Yajure, Miguel",2021,239,23.8,0.25,0.125,0.286,0.375,0.35,0.375,0.286,4,16,88.9,7.7,1603,87.7,87.83,5,31,26,0.09999999999999432,6.27,115,149,115,152,295,328,300,"0","0"
57,670810,"Gillaspie, Logan",2022,262,21.8,0.4,0,0.462,0.4,0.374,0.361,0.358,6,15,85.5,-0.2,1532,86.3,86.4,7,32,25,0.10000000000000853,6.25,112,160,121,152,296,324,296,"-1.2","1.2"
57,668676,"Plesac, Zach",2023,370,15.4,0.385,0.462,0.333,0.846,0.525,0.381,0.309,5,13,89.8,7.5,1542,83.6,83.92,3,22,35,0.30000000000001137,6.42,112,147,108,150,288,314,293,"-3.6","3.6"
57,606149,"Gallegos, Giovanny",2021,1236,4.6,0.2,0,0.2,0.2,0.262,0.401,0.327,2,10,85.2,10.1,1885,87.1,86.09,8,27,30,-1,5.71,125,161,108,151,294,320,306,"-0.8","0.8"
56,448179,"Hill, Rich",2023,2531,2.2,0.263,0.158,0.222,0.421,0.291,0.371,0.313,5,19,89.2,0.7,1628,83,83.16,1,26,30,0.20000000000000284,6.3,107,151,116,147,303,321,293,"0.5","-0.5"
56,621295,"Wittgren, Nick",2023,472,11.9,0.417,0.333,0.364,0.75,0.507,0.442,0.351,5,12,84.5,0.7,1644,85,86.25,4,23,33,1.2999999999999972,6.88,118,146,124,151,293,323,299,"-3.7","3.7"
56,677976,"Dobnak, Randy",2021,765,7.3,0.357,0.5,0.333,0.857,0.501,0.349,0.271,5,14,83,22.4,1699,84.5,83.61,4,25,31,-0.9000000000000057,5.76,112,166,120,152,299,334,297,"-3.4","3.4"
56,445213,"Kintzler, Brandon",2021,510,11,0.364,0.227,0.368,0.591,0.404,0.413,0.375,8,22,92.5,9,2176,86.8,86.9,6,34,22,0.10000000000000853,6.39,116,151,112,150,295,323,295,"-0.3","0.3"
56,621219,"Mills, Alec",2022,302,18.5,0.545,0.909,0.375,1.455,0.77,0.636,0.496,6,11,91.7,16.3,1691,78.9,78.66,8,29,27,-0.20000000000000284,6.2,112,151,123,162,304,323,300,"-3.8","3.8"
55,669684,"Murphy, Chris",2023,870,6.3,0,0,0,0,0.05,0.134,0.096,0,13,77.2,4.8,1734,84.9,85.28,7,22,33,0.3999999999999915,6.51,110,152,122,147,284,323,288,"1.8","-1.8"
55,657770,"Stout, Eric",2022,450,12.2,0.286,0.143,0.333,0.429,0.354,0.368,0.3,2,7,87.6,-9.5,1498,87.4,86.75,6,20,35,-0.6000000000000085,5.81,106,150,118,147,301,319,293,"0.7","-0.7"
55,642239,"Zastryzny, Rob",2023,389,14.1,0.4,0.133,0.462,0.533,0.42,0.364,0.346,6,15,84.1,27.4,2019,81.5,82.2,9,27,28,0.7000000000000028,6.69,107,151,117,147,305,319,293,"-2.7","2.7"
55,501593,"Avilán, Luis",2021,108,50.9,0.286,0.214,0.3,0.5,0.332,0.352,0.31,4,14,96.2,15.5,2113,83.5,82.58,8,24,31,-0.9000000000000057,5.67,111,155,120,150,298,314,294,"-3.4","3.4"
55,660593,"Reyes, Denyi",2023,364,15.1,0.556,0.111,0.714,0.667,0.539,0.455,0.441,10,18,91.8,15.2,1336,84.8,84.39,11,34,21,-0.3999999999999915,6.98,114,144,114,148,297,329,299,"-4.9","4.9"
55,669084,"Hall, DL",2022,269,20.4,0.25,0.063,0.5,0.313,0.245,0.204,0.21,4,16,94.1,15.7,2187,85,85.24,10,26,29,0.20000000000000284,6.66,102,151,117,146,303,318,289,"-0.9","0.9"
55,669912,"Snead, Kirby",2022,780,7.1,0.273,0.091,0.3,0.364,0.31,0.297,0.24,3,11,85.3,6.5,2222,87.6,87.24,4,21,34,-0.3999999999999915,6.21,105,150,119,148,301,323,293,"0.6","-0.6"
55,663562,"Davis, Noah",2023,601,9.2,0.533,0.333,0.7,0.867,0.6,0.346,0.279,8,15,87.5,13.8,1881,84.7,84.43,7,24,31,-0.29999999999999716,6.09,120,146,123,150,293,327,300,"-6.5","6.5"
55,608331,"Fried, Max",2021,2558,2.2,0.167,0,0.2,0.167,0.147,0.216,0.233,1,6,82.2,-1.6,1411,84.7,85.21,5,19,36,0.5,6.51,108,154,120,149,312,325,291,"1","-1"
